Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
17,12,22,0.13,-1.2,0.44,24.9,0.071,Relax
17,12,22.125,0.39,-0.82,0.51,24.9,0.069,Relax
17,12,22.25,0.62,-0.35,0.64,24.9,0.069,Relax
17,12,22.375,0.59,-0.14,0.81,24.9,0.069,Relax
17,12,22.5,0.51,-0.27,0.9,24.9,0.071,Relax
17,12,22.625,0.55,-0.41,0.84,24.9,0.068,Relax
17,12,22.75,0.56,-0.37,0.86,24.9,0.071,Relax
17,12,22.875,0.57,-0.42,0.86,24.9,0.071,Relax
17,12,23,0.57,-0.41,0.86,24.9,0.069,Relax
17,12,23.125,0.5,-0.43,0.84,24.9,0.071,Relax
17,12,23.25,0.41,-0.37,0.86,24.9,0.069,Relax
17,12,23.375,0.61,-0.51,0.64,24.9,0.069,Relax
17,12,23.5,0.63,-0.8,0.04,24.9,0.071,Relax
17,12,23.625,0.15,-0.93,-0.31,24.9,0.069,Relax
17,12,23.75,-0.05,-1.18,-0.24,24.9,0.071,Relax
17,12,23.875,-0.05,-1.41,-0.69,24.9,0.071,Relax
17,12,24,-0.1,-1.01,-0.2,24.9,0.069,Relax
17,12,24.125,-0.1,-1,-0.15,24.9,0.069,Relax
17,12,24.25,-0.08,-0.87,-0.27,24.9,0.071,Relax
17,12,24.375,-0.11,-1,-0.09,24.9,0.071,Relax
17,12,24.5,-0.08,-1.02,-0.04,24.9,0.071,Relax
17,12,24.625,-0.1,-0.99,-0.15,24.9,0.069,Relax
17,12,24.75,-0.11,-1,-0.09,24.9,0.071,Relax
17,12,24.875,-0.1,-1,-0.1,24.9,0.071,Relax
17,12,25,-0.1,-1.01,-0.1,24.9,0.071,Relax
17,12,25.125,-0.11,-1,-0.1,24.9,0.071,Relax
17,12,25.25,-0.08,-1,-0.1,24.9,0.069,Relax
17,12,25.375,-0.11,-1.01,-0.1,24.9,0.071,Relax
17,12,25.5,-0.1,-1.01,-0.1,25.1,0.071,Relax
17,12,25.625,-0.11,-1,-0.1,24.9,0.071,Relax
17,12,25.75,-0.11,-1,-0.1,24.9,0.071,Relax
17,12,25.875,-0.1,-1,-0.1,24.9,0.071,Relax
17,12,26,-0.1,-1.01,-0.11,24.9,0.071,Relax
17,12,26.125,-0.11,-1,-0.09,24.9,0.071,Relax
17,12,26.25,-0.11,-1,-0.1,24.9,0.069,Relax
17,12,26.375,-0.1,-1,-0.1,24.9,0.069,Relax
17,12,26.5,-0.11,-1,-0.09,24.9,0.071,Relax
17,12,26.625,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,26.75,-0.11,-1,-0.1,24.9,0.071,Relax
17,12,26.875,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,27,-0.11,-1.01,-0.09,24.9,0.071,Relax
17,12,27.125,-0.11,-1,-0.09,24.9,0.071,Relax
17,12,27.25,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,27.375,-0.1,-1.01,-0.1,25.1,0.069,Relax
17,12,27.5,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,27.625,-0.11,-1,-0.1,24.9,0.071,Relax
17,12,27.75,-0.1,-1.01,-0.1,25.1,0.071,Relax
17,12,27.875,-0.11,-1,-0.09,25.1,0.071,Relax
17,12,28,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,28.125,-0.11,-1.01,-0.1,25.1,0.071,Relax
17,12,28.25,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,28.375,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,28.5,-0.11,-1.01,-0.09,24.9,0.071,Relax
17,12,28.625,-0.11,-1.01,-0.09,25.1,0.071,Relax
17,12,28.75,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,28.875,-0.11,-1,-0.09,25.1,0.071,Relax
17,12,29,-0.11,-1.01,-0.1,25.1,0.071,Relax
17,12,29.125,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,29.25,-0.11,-1.01,-0.09,25.1,0.071,Relax
17,12,29.375,-0.11,-1,-0.11,25.1,0.071,Relax
17,12,29.5,-0.11,-1.01,-0.09,25.1,0.071,Relax
17,12,29.625,-0.11,-1.01,-0.09,25.1,0.071,Relax
17,12,29.75,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,29.875,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,30,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,30.125,-0.11,-1,-0.09,25.1,0.071,Relax
17,12,30.25,-0.11,-1,-0.11,25.1,0.071,Relax
17,12,30.375,-0.11,-1.01,-0.09,25.1,0.068,Relax
17,12,30.5,-0.11,-1.01,-0.09,25.1,0.071,Relax
17,12,30.625,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,30.75,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,30.875,-0.11,-1.01,-0.1,25.1,0.071,Relax
17,12,31,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,31.125,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,31.25,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,31.375,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,31.5,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,31.625,-0.11,-1.01,-0.1,25.1,0.071,Relax
17,12,31.75,-0.11,-1,-0.09,25.1,0.071,Relax
17,12,31.875,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,32,-0.11,-1.01,-0.1,25.1,0.071,Relax
17,12,32.125,-0.11,-1,-0.09,25.1,0.071,Relax
17,12,32.25,-0.11,-1.01,-0.1,25.1,0.071,Relax
17,12,32.375,-0.11,-1.01,-0.1,25.1,0.071,Relax
17,12,32.5,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,32.625,-0.11,-1.01,-0.09,25.1,0.071,Relax
17,12,32.75,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,32.875,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,33,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,33.125,-0.1,-1,-0.1,25.1,0.071,Relax
17,12,33.25,-0.11,-1,-0.1,25.1,0.071,Relax
17,12,33.375,-0.11,-1,-0.1,25.1,0.071,Relax
