Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
14,59,14,-0.13,-0.52,1.06,28.5,0.663,Relax
14,59,14.125,-0.13,-0.52,1.06,28.5,0.663,Relax
14,59,14.25,-0.13,-0.52,1.06,28.5,0.666,Relax
14,59,14.375,-0.13,-0.52,1.06,28.5,0.663,Relax
14,59,14.5,-0.14,-0.5,1.06,28.5,0.668,Relax
14,59,14.625,-0.13,-0.52,1.06,28.5,0.671,Relax
14,59,14.75,-0.11,-0.52,1.06,28.5,0.666,Relax
14,59,14.875,-0.12,-0.51,1.08,28.5,0.671,Relax
14,59,15,-0.08,-0.56,1.07,28.5,0.671,Relax
14,59,15.125,-0.08,-0.5,1.08,28.5,0.671,Relax
14,59,15.25,-0.08,-0.5,1.07,28.5,0.666,Relax
14,59,15.375,-0.09,-0.51,1.07,28.5,0.666,Relax
14,59,15.5,-0.08,-0.5,1.07,28.5,0.671,Relax
14,59,15.625,-0.09,-0.5,1.07,28.5,0.671,Relax
14,59,15.75,-0.08,-0.51,1.07,28.5,0.671,Relax
14,59,15.875,-0.07,-0.5,1.07,28.5,0.671,Relax
14,59,16,-0.08,-0.5,1.08,28.5,0.671,Relax
14,59,16.125,-0.08,-0.5,1.07,28.5,0.672,Relax
14,59,16.25,-0.09,-0.5,1.08,28.7,0.671,Relax
14,59,16.375,-0.06,-0.53,1.07,28.5,0.671,Relax
14,59,16.5,-0.08,-0.5,1.08,28.5,0.673,Relax
14,59,16.625,-0.08,-0.5,1.08,28.5,0.671,Relax
14,59,16.75,-0.08,-0.5,1.08,28.5,0.673,Relax
14,59,16.875,-0.09,-0.5,1.08,28.5,0.673,Relax
14,59,17,-0.09,-0.5,1.08,28.5,0.673,Relax
14,59,17.125,-0.08,-0.5,1.08,28.5,0.673,Relax
14,59,17.25,-0.08,-0.5,1.08,28.5,0.673,Relax
14,59,17.375,-0.09,-0.5,1.07,28.5,0.673,Relax
14,59,17.5,-0.09,-0.5,1.08,28.5,0.673,Relax
14,59,17.625,-0.09,-0.5,1.08,28.5,0.673,Relax
