Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
15,11,40,-0.25,-0.61,1,27,0.037,Relax
15,11,40.125,-0.27,-0.61,1,27,0.039,Relax
15,11,40.25,-0.26,-0.61,0.99,27,0.037,Relax
15,11,40.375,-0.25,-0.61,1,27,0.039,Relax
15,11,40.5,-0.26,-0.61,1,27,0.037,Relax
15,11,40.625,-0.26,-0.62,1,27,0.039,Relax
15,11,40.75,-0.26,-0.62,1,27,0.037,Relax
15,11,40.875,-0.26,-0.62,0.99,27,0.037,Relax
15,11,41,-0.25,-0.61,1,27,0.037,Relax
15,11,41.125,-0.26,-0.61,0.99,27,0.037,Relax
15,11,41.25,-0.26,-0.61,1,27,0.037,Relax
15,11,41.375,-0.26,-0.61,1,27,0.037,Relax
15,11,41.5,-0.26,-0.62,0.99,27,0.039,Relax
15,11,41.625,-0.26,-0.61,0.99,27,0.039,Relax
15,11,41.75,-0.26,-0.61,1,27,0.039,Relax
15,11,41.875,-0.26,-0.61,1,27,0.039,Relax
15,11,42,-0.26,-0.61,1,27,0.037,Relax
15,11,42.125,-0.26,-0.61,1,27,0.039,Relax
15,11,42.25,-0.25,-0.61,1,27,0.039,Relax
15,11,42.375,-0.26,-0.61,1,27,0.039,Relax
15,11,42.5,-0.26,-0.61,1,27,0.037,Relax
15,11,42.625,-0.26,-0.61,1,27,0.037,Relax
15,11,42.75,-0.26,-0.61,1,27,0.037,Relax
15,11,42.875,-0.25,-0.61,1,27.2,0.039,Relax
15,11,43,-0.26,-0.62,1,27,0.039,Relax
15,11,43.125,-0.26,-0.61,1,27.2,0.039,Relax
15,11,43.25,-0.26,-0.61,1,27,0.039,Relax
15,11,43.375,-0.26,-0.61,0.99,27,0.037,Relax
15,11,43.5,-0.26,-0.61,1,27,0.039,Relax
15,11,43.625,-0.26,-0.61,0.99,27,0.039,Relax
15,11,43.75,-0.26,-0.62,1,27,0.037,Relax
15,11,43.875,-0.25,-0.61,1,27,0.04,Relax
15,11,44,-0.26,-0.61,1,27,0.037,Relax
15,11,44.125,-0.26,-0.62,1,27.2,0.039,Relax
15,11,44.25,-0.25,-0.61,0.99,27,0.039,Relax
15,11,44.375,-0.26,-0.61,1,27.2,0.037,Relax
15,11,44.5,-0.26,-0.61,1,27.2,0.039,Relax
15,11,44.625,-0.26,-0.62,1,27,0.039,Relax
15,11,44.75,-0.26,-0.61,1,27,0.039,Relax
15,11,44.875,-0.26,-0.62,1,27,0.039,Relax
15,11,45,-0.26,-0.61,1,27.2,0.037,Relax
15,11,45.125,-0.26,-0.61,1,27,0.039,Relax
15,11,45.25,-0.26,-0.62,1,27.2,0.039,Relax
15,11,45.375,-0.26,-0.61,1,27.2,0.037,Relax
15,11,45.5,-0.26,-0.62,1,27.2,0.037,Relax
15,11,45.625,-0.26,-0.62,1,27,0.037,Relax
15,11,45.75,-0.26,-0.61,1,27.2,0.039,Relax
15,11,45.875,-0.26,-0.61,1,27,0.039,Relax
15,11,46,-0.26,-0.61,1,27.2,0.039,Relax
15,11,46.125,-0.26,-0.61,1,27.2,0.037,Relax
15,11,46.25,-0.26,-0.62,1,27.2,0.039,Relax
15,11,46.375,-0.26,-0.61,0.99,27.2,0.039,Relax
15,11,46.5,-0.26,-0.61,1,27.2,0.037,Relax
15,11,46.625,-0.26,-0.61,1,27.2,0.037,Relax
15,11,46.75,-0.26,-0.61,1,27.2,0.037,Relax
15,11,46.875,-0.26,-0.62,1,27.2,0.04,Relax
15,11,47,-0.26,-0.62,1,27.2,0.037,Relax
15,11,47.125,-0.26,-0.62,1,27.2,0.039,Relax
15,11,47.25,-0.26,-0.61,1,27.2,0.037,Relax
15,11,47.375,-0.26,-0.62,0.99,27.2,0.039,Relax
15,11,47.5,-0.26,-0.61,0.99,27.2,0.037,Relax
15,11,47.625,-0.25,-0.61,1,27.2,0.037,Relax
15,11,47.75,-0.26,-0.61,1,27.2,0.037,Relax
15,11,47.875,-0.26,-0.61,1,27.2,0.04,Relax
15,11,48,-0.25,-0.61,1,27.2,0.039,Relax
15,11,48.125,-0.26,-0.6,1,27.2,0.039,Relax
15,11,48.25,-0.26,-0.62,1,27.2,0.037,Relax
15,11,48.375,-0.26,-0.59,1.01,27.2,0.037,Relax
15,11,48.5,-0.26,-0.61,1,27.2,0.039,Relax
15,11,48.625,-0.26,-0.61,1,27.2,0.037,Relax
15,11,48.75,-0.26,-0.61,1,27.2,0.037,Relax
15,11,48.875,-0.26,-0.61,1,27.2,0.037,Relax
15,11,49,-0.26,-0.61,0.99,27.2,0.037,Relax
15,11,49.125,-0.26,-0.61,1,27.2,0.037,Relax
15,11,49.25,-0.26,-0.61,1,27.2,0.037,Relax
15,11,49.375,-0.28,-0.6,0.99,27.2,0.039,Relax
15,11,49.5,-0.26,-0.61,1,27.2,0.039,Relax
15,11,49.625,-0.25,-0.62,0.99,27.2,0.037,Relax
15,11,49.75,-0.28,-0.61,0.99,27.2,0.037,Relax
15,11,49.875,-0.25,-0.6,1.01,27.2,0.037,Relax
