Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
15,1,55,-0.26,-0.54,1.03,25.8,0.471,Relax
15,1,55.125,-0.26,-0.55,1.03,25.8,0.471,Relax
15,1,55.25,-0.27,-0.55,1.03,25.8,0.471,Relax
15,1,55.375,-0.27,-0.54,1.03,25.8,0.471,Relax
15,1,55.5,-0.25,-0.53,1.04,25.8,0.471,Relax
15,1,55.625,-0.26,-0.55,1.03,25.8,0.471,Relax
15,1,55.75,-0.27,-0.54,1.03,25.8,0.471,Relax
15,1,55.875,-0.28,-0.53,1.04,25.8,0.471,Relax
15,1,56,-0.28,-0.53,1.04,25.8,0.467,Relax
15,1,56.125,-0.28,-0.54,1.03,25.8,0.471,Relax
15,1,56.25,-0.28,-0.54,1.04,25.8,0.465,Relax
15,1,56.375,-0.28,-0.52,1.03,25.8,0.465,Relax
15,1,56.5,-0.28,-0.53,1.04,25.8,0.465,Relax
15,1,56.625,-0.28,-0.53,1.04,25.8,0.471,Relax
15,1,56.75,-0.28,-0.53,1.04,25.8,0.467,Relax
15,1,56.875,-0.28,-0.53,1.03,25.8,0.468,Relax
15,1,57,-0.28,-0.52,1.04,25.8,0.467,Relax
15,1,57.125,-0.29,-0.53,1.03,26,0.471,Relax
15,1,57.25,-0.3,-0.53,1.04,25.8,0.471,Relax
15,1,57.375,-0.31,-0.52,1.04,26,0.471,Relax
15,1,57.5,-0.31,-0.51,1.04,25.8,0.471,Relax
15,1,57.625,-0.3,-0.51,1.04,25.8,0.471,Relax
15,1,57.75,-0.3,-0.52,1.04,25.8,0.473,Relax
15,1,57.875,-0.31,-0.52,1.04,25.8,0.477,Relax
15,1,58,-0.31,-0.52,1.04,25.8,0.477,Relax
15,1,58.125,-0.3,-0.51,1.04,25.8,0.476,Relax
15,1,58.25,-0.3,-0.52,1.03,25.8,0.477,Relax
15,1,58.375,-0.31,-0.52,1.04,26,0.477,Relax
15,1,58.5,-0.3,-0.51,1.06,25.8,0.481,Relax
15,1,58.625,-0.28,-0.51,1.03,25.8,0.481,Relax
15,1,58.75,-0.27,-0.53,1.03,26,0.481,Relax
15,1,58.875,-0.28,-0.54,1.04,25.8,0.483,Relax
15,1,59,-0.27,-0.53,1.04,26,0.486,Relax
15,1,59.125,-0.26,-0.53,1.03,26,0.49,Relax
15,1,59.25,-0.26,-0.55,1.04,25.8,0.492,Relax
15,1,59.375,-0.26,-0.54,1.03,26,0.496,Relax
