Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
13,16,42,-0.11,-0.49,1.15,27.4,0.445,Relax
13,16,42.125,-0.24,-0.38,1.11,27.4,0.448,Relax
13,16,42.25,-0.23,-0.49,1.09,27.2,0.448,Relax
13,16,42.375,-0.25,-0.48,1.14,27.4,0.445,Relax
13,16,42.5,-0.23,-0.48,1.08,27.4,0.448,Relax
13,16,42.625,-0.22,-0.48,1.05,27.4,0.448,Relax
13,16,42.75,-0.22,-0.47,1.08,27.4,0.447,Relax
13,16,42.875,-0.21,-0.47,1.08,27.2,0.446,Relax
13,16,43,-0.21,-0.47,1.09,27.4,0.445,Relax
13,16,43.125,-0.21,-0.48,1.09,27.4,0.448,Relax
13,16,43.25,-0.21,-0.47,1.09,27.4,0.442,Relax
13,16,43.375,-0.21,-0.48,1.09,27.4,0.446,Relax
13,16,43.5,-0.21,-0.47,1.08,27.4,0.445,Relax
13,16,43.625,-0.21,-0.48,1.08,27.4,0.442,Relax
13,16,43.75,-0.21,-0.47,1.08,27.4,0.442,Relax
13,16,43.875,-0.21,-0.48,1.08,27.4,0.441,Relax
13,16,44,-0.21,-0.47,1.09,27.4,0.442,Relax
13,16,44.125,-0.21,-0.48,1.08,27.4,0.442,Relax
13,16,44.25,-0.21,-0.48,1.08,27.4,0.442,Relax
13,16,44.375,-0.21,-0.48,1.08,27.4,0.442,Relax
13,16,44.5,-0.21,-0.48,1.08,27.4,0.442,Relax
13,16,44.625,-0.21,-0.48,1.08,27.4,0.442,Relax
13,16,44.75,-0.22,-0.48,1.09,27.4,0.442,Relax
13,16,44.875,-0.22,-0.48,1.09,27.4,0.442,Relax
13,16,45,-0.21,-0.48,1.08,27.4,0.442,Relax
13,16,45.125,-0.22,-0.48,1.08,27.4,0.442,Relax
13,16,45.25,-0.22,-0.47,1.08,27.4,0.442,Relax
13,16,45.375,-0.21,-0.48,1.08,27.4,0.442,Relax
13,16,45.5,-0.21,-0.47,1.08,27.4,0.442,Relax
13,16,45.625,-0.21,-0.48,1.08,27.4,0.442,Relax
13,16,45.75,-0.21,-0.47,1.08,27.4,0.442,Relax
13,16,45.875,-0.21,-0.48,1.08,27.4,0.442,Relax
13,16,46,-0.21,-0.47,1.08,27.4,0.442,Relax
13,16,46.125,-0.21,-0.47,1.08,27.4,0.442,Relax
13,16,46.25,-0.21,-0.47,1.08,27.4,0.441,Relax
13,16,46.375,-0.21,-0.48,1.09,27.4,0.442,Relax
13,16,46.5,-0.21,-0.47,1.08,27.4,0.442,Relax
13,16,46.625,-0.21,-0.47,1.08,27.4,0.442,Relax
13,16,46.75,-0.21,-0.47,1.08,27.4,0.441,Relax
13,16,46.875,-0.21,-0.47,1.08,27.4,0.442,Relax
