Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
14,12,59,-0.07,-0.72,0.92,26.4,1.103,Relax
14,12,59.125,-0.12,-0.73,0.93,26.4,1.107,Relax
14,12,59.25,-0.1,-0.67,0.95,26.4,1.107,Relax
14,12,59.375,-0.08,-0.74,0.97,26.4,1.107,Relax
14,12,59.5,-0.06,-0.65,0.98,26.4,1.097,Relax
14,12,59.625,-0.14,-0.62,0.98,26.4,1.097,Relax
14,12,59.75,-0.2,-0.67,0.88,26.4,1.094,Relax
14,12,59.875,-0.21,-0.71,0.9,26.6,1.087,Relax
14,13,0,-0.13,-0.65,1.02,26.4,1.094,Relax
14,13,0.125,-0.07,-0.68,0.97,26.4,1.094,Relax
14,13,0.25,-0.16,-0.71,0.94,26.4,1.094,Relax
14,13,0.375,-0.19,-0.75,0.92,26.4,1.094,Relax
14,13,0.5,-0.17,-0.72,0.94,26.4,1.094,Relax
14,13,0.625,-0.12,-0.73,0.94,26.4,1.097,Relax
14,13,0.75,-0.09,-0.75,1,26.4,1.097,Relax
14,13,0.875,-0.11,-0.79,0.89,26.4,1.094,Relax
14,13,1,-0.13,-0.84,0.8,26.4,1.087,Relax
14,13,1.125,-0.09,-0.91,0.66,26.4,1.087,Relax
14,13,1.25,-0.08,-0.94,0.66,26.4,1.094,Relax
14,13,1.375,-0.08,-0.98,0.57,26.4,1.094,Relax
14,13,1.5,-0.09,-0.95,0.39,26.4,1.097,Relax
14,13,1.625,-0.1,-1.06,0.41,26.4,1.097,Relax
14,13,1.75,-0.03,-1.02,0.38,26.4,1.097,Relax
14,13,1.875,-0.06,-0.99,0.48,26.4,1.097,Relax
14,13,2,-0.15,-1.02,0.7,26.4,1.104,Relax
14,13,2.125,-0.1,-0.96,0.56,26.6,1.104,Relax
14,13,2.25,-0.06,-0.94,0.7,26.6,1.097,Relax
14,13,2.375,-0.07,-0.88,0.77,26.4,1.097,Relax
14,13,2.5,-0.21,-0.83,0.81,26.4,1.094,Relax
14,13,2.625,-0.14,-0.78,0.86,26.6,1.097,Relax
14,13,2.75,-0.14,-0.78,0.89,26.6,1.094,Relax
14,13,2.875,-0.14,-0.73,0.9,26.6,1.094,Relax
14,13,3,-0.16,-0.75,0.91,26.6,1.094,Relax
14,13,3.125,-0.17,-0.73,0.93,26.4,1.094,Relax
14,13,3.25,-0.14,-0.68,0.95,26.6,1.094,Relax
14,13,3.375,-0.12,-0.67,0.99,26.4,1.09,Relax
14,13,3.5,-0.23,-0.68,0.96,26.6,1.094,Relax
14,13,3.625,-0.13,-0.67,0.95,26.6,1.094,Relax
14,13,3.75,-0.14,-0.67,0.97,26.6,1.094,Relax
14,13,3.875,-0.15,-0.61,1.04,26.4,1.097,Relax
14,13,4,-0.17,-0.64,1,26.6,1.097,Relax
14,13,4.125,-0.16,-0.63,0.98,26.6,1.097,Relax
14,13,4.25,-0.15,-0.61,1,26.6,1.097,Relax
14,13,4.375,-0.15,-0.61,1.02,26.6,1.097,Relax
14,13,4.5,-0.17,-0.62,1,26.6,1.097,Relax
14,13,4.625,-0.17,-0.63,1,26.6,1.094,Relax
14,13,4.75,-0.16,-0.63,1,26.6,1.097,Relax
14,13,4.875,-0.15,-0.61,1.01,26.6,1.097,Relax
14,13,5,-0.16,-0.62,1,26.6,1.094,Relax
14,13,5.125,-0.17,-0.61,1,26.6,1.094,Relax
14,13,5.25,-0.16,-0.61,1,26.6,1.094,Relax
14,13,5.375,-0.16,-0.62,1,26.6,1.094,Relax
14,13,5.5,-0.16,-0.61,1,26.6,1.094,Relax
14,13,5.625,-0.17,-0.62,1,26.4,1.094,Relax
14,13,5.75,-0.17,-0.62,1,26.6,1.094,Relax
14,13,5.875,-0.16,-0.61,1,26.6,1.094,Relax
14,13,6,-0.17,-0.61,1,26.6,1.094,Relax
14,13,6.125,-0.16,-0.62,1.01,26.6,1.094,Relax
14,13,6.25,-0.16,-0.62,1,26.4,1.094,Relax
14,13,6.375,-0.16,-0.62,1,26.6,1.094,Relax
14,13,6.5,-0.17,-0.62,1,26.6,1.094,Relax
14,13,6.625,-0.16,-0.62,1,26.6,1.09,Relax
14,13,6.75,-0.17,-0.62,1.01,26.6,1.097,Relax
14,13,6.875,-0.15,-0.62,1,26.6,1.094,Relax
14,13,7,-0.16,-0.64,0.97,26.6,1.094,Relax
14,13,7.125,-0.16,-0.65,0.99,26.6,1.094,Relax
14,13,7.25,-0.16,-0.66,0.98,26.6,1.094,Relax
14,13,7.375,-0.16,-0.66,0.98,26.6,1.094,Relax
14,13,7.5,-0.17,-0.67,0.97,26.6,1.094,Relax
14,13,7.625,-0.17,-0.67,0.97,26.6,1.094,Relax
14,13,7.75,-0.16,-0.67,0.99,26.6,1.087,Relax
14,13,7.875,-0.16,-0.66,0.98,26.6,1.087,Relax
14,13,8,-0.16,-0.66,0.99,26.6,1.094,Relax
14,13,8.125,-0.26,-1.38,1.02,26.6,1.094,Relax
14,13,8.25,0,-1.09,1.01,26.6,1.094,Relax
14,13,8.375,0.17,-0.16,0.97,26.6,1.087,Relax
14,13,8.5,0.43,0.28,0.71,26.6,1.087,Relax
14,13,8.625,0.58,0.12,0.72,26.6,1.094,Relax
14,13,8.75,0.73,0.01,0.87,26.8,1.094,Relax
14,13,8.875,0.75,0.14,0.74,26.6,1.094,Relax
14,13,9,0.78,0.13,0.75,26.8,1.094,Relax
14,13,9.125,0.77,0.16,0.71,26.8,1.094,Relax
14,13,9.25,0.78,0.17,0.71,26.8,1.094,Relax
14,13,9.375,0.78,0.14,0.72,26.6,1.094,Relax
14,13,9.5,0.76,0.13,0.73,26.6,1.094,Relax
14,13,9.625,0.79,0.15,0.72,26.8,1.094,Relax
14,13,9.75,0.83,0.08,0.71,26.6,1.094,Relax
14,13,9.875,0.67,0.22,0.61,26.8,1.094,Relax
14,13,10,0.78,0.31,0.7,26.8,1.094,Relax
14,13,10.125,0.83,0.25,0.69,26.8,1.094,Relax
14,13,10.25,0.81,0.13,0.67,26.8,1.094,Relax
14,13,10.375,0.75,0.09,0.68,26.8,1.097,Relax
14,13,10.5,0.89,0.04,0.71,26.8,1.097,Relax
14,13,10.625,0.78,0.08,0.78,26.8,1.097,Relax
14,13,10.75,0.8,0.16,0.75,26.6,1.104,Relax
14,13,10.875,0.79,0.19,0.69,26.8,1.104,Relax
14,13,11,0.79,0.41,0.61,26.8,1.107,Relax
14,13,11.125,0.69,0.44,0.54,26.6,1.107,Relax
14,13,11.25,0.63,0.49,0.5,26.8,1.117,Relax
14,13,11.375,0.71,0.54,0.48,26.8,1.117,Relax
14,13,11.5,0.68,0.56,0.47,26.6,1.117,Relax
14,13,11.625,0.66,0.54,0.49,26.8,1.117,Relax
14,13,11.75,0.61,0.62,0.49,26.8,1.123,Relax
14,13,11.875,0.61,0.69,0.42,26.8,1.117,Relax
14,13,12,0.66,0.7,0.43,26.8,1.117,Relax
14,13,12.125,0.61,0.75,0.36,26.8,1.117,Relax
14,13,12.25,0.59,0.74,0.5,26.8,1.123,Relax
14,13,12.375,0.63,0.62,0.53,26.8,1.123,Relax
14,13,12.5,0.62,0.57,0.53,26.8,1.123,Relax
14,13,12.625,0.61,0.68,0.4,26.8,1.123,Relax
14,13,12.75,0.61,0.66,0.4,26.8,1.123,Relax
14,13,12.875,0.64,0.73,0.4,26.8,1.117,Relax
14,13,13,0.59,0.62,0.42,26.8,1.117,Relax
14,13,13.125,0.61,0.64,0.5,26.8,1.117,Relax
14,13,13.25,0.59,0.68,0.48,26.8,1.123,Relax
14,13,13.375,0.58,0.74,0.35,26.8,1.117,Relax
14,13,13.5,0.56,0.73,0.35,26.8,1.117,Relax
14,13,13.625,0.59,0.7,0.45,26.8,1.117,Relax
14,13,13.75,0.58,0.62,0.45,26.8,1.123,Relax
14,13,13.875,0.53,0.48,0.39,26.8,1.123,Relax
14,13,14,0.67,0.39,0.47,26.8,1.123,Relax
14,13,14.125,1.26,0.29,0.6,26.8,1.123,Relax
14,13,14.25,0.21,-0.69,0.81,26.8,1.123,Relax
14,13,14.375,0.19,-1.06,0.88,26.8,1.123,Relax
14,13,14.5,0.26,-0.72,1.02,26.8,1.126,Relax
14,13,14.625,0.04,-0.71,0.92,26.8,1.126,Relax
14,13,14.75,-0.71,-1.12,0.8,26.8,1.126,Relax
14,13,14.875,-0.05,-0.8,0.91,26.8,1.133,Relax
14,13,15,-0.19,-0.74,1.03,26.8,1.133,Relax
14,13,15.125,-0.1,-0.54,0.93,26.8,1.136,Relax
14,13,15.25,-0.08,-0.55,1.01,26.8,1.136,Relax
14,13,15.375,-0.01,-0.24,1.03,26.8,1.136,Relax
14,13,15.5,0.1,-0.41,1.02,26.8,1.126,Relax
14,13,15.625,-0.24,-0.5,1.34,26.8,1.126,Relax
14,13,15.75,-0.14,-0.38,1.14,26.8,1.126,Relax
14,13,15.875,-0.07,-0.44,1.18,26.8,1.126,Relax
14,13,16,-0.1,-0.36,1.19,26.8,1.126,Relax
14,13,16.125,-0.1,-0.4,1.14,26.8,1.126,Relax
14,13,16.25,-0.11,-0.4,1.13,26.8,1.126,Relax
14,13,16.375,-0.1,-0.41,1.12,26.8,1.126,Relax
14,13,16.5,-0.09,-0.41,1.14,27,1.126,Relax
14,13,16.625,-0.12,-0.4,1.11,26.8,1.126,Relax
14,13,16.75,-0.11,-0.43,1.12,27,1.126,Relax
14,13,16.875,-0.1,-0.43,1.12,26.8,1.126,Relax
14,13,17,-0.1,-0.43,1.1,26.8,1.126,Relax
14,13,17.125,-0.1,-0.43,1.1,26.8,1.126,Relax
14,13,17.25,-0.1,-0.44,1.11,26.8,1.123,Relax
14,13,17.375,-0.11,-0.44,1.12,26.8,1.123,Relax
14,13,17.5,-0.11,-0.44,1.12,27,1.123,Relax
14,13,17.625,-0.1,-0.44,1.12,26.8,1.123,Relax
14,13,17.75,-0.19,-0.44,1.12,27,1.123,Relax
14,13,17.875,-0.09,-0.44,1.09,27,1.123,Relax
14,13,18,-0.1,-0.44,1.1,26.8,1.123,Relax
14,13,18.125,-0.1,-0.44,1.11,27,1.126,Relax
14,13,18.25,-0.1,-0.44,1.09,27,1.126,Relax
14,13,18.375,-0.11,-0.43,1.1,27,1.126,Relax
14,13,18.5,-0.1,-0.43,1.11,26.8,1.126,Relax
14,13,18.625,-0.1,-0.43,1.1,27,1.123,Relax
14,13,18.75,-0.1,-0.43,1.11,27,1.123,Relax
14,13,18.875,-0.1,-0.43,1.12,27,1.123,Relax
14,13,19,-0.11,-0.43,1.12,26.8,1.117,Relax
14,13,19.125,-0.1,-0.54,1.2,27,1.123,Relax
14,13,19.25,-0.05,-0.3,1.14,27,1.123,Relax
14,13,19.375,-0.09,-0.21,1.24,27,1.123,Relax
14,13,19.5,-0.13,-0.3,1.09,27,1.123,Relax
14,13,19.625,-0.14,-0.35,1.21,27,1.126,Relax
14,13,19.75,-0.17,-0.32,1.15,27,1.123,Relax
14,13,19.875,-0.15,-0.35,1.14,27,1.123,Relax
14,13,20,-0.18,-0.41,1.11,27,1.123,Relax
14,13,20.125,-0.17,-0.4,1.12,27,1.123,Relax
14,13,20.25,-0.17,-0.4,1.13,27,1.123,Relax
14,13,20.375,-0.17,-0.42,1.11,27,1.117,Relax
14,13,20.5,-0.17,-0.43,1.11,27,1.123,Relax
14,13,20.625,-0.17,-0.41,1.11,27,1.123,Relax
14,13,20.75,-0.18,-0.41,1.12,27,1.117,Relax
14,13,20.875,-0.17,-0.41,1.12,27,1.117,Relax
14,13,21,-0.18,-0.41,1.12,27,1.117,Relax
14,13,21.125,-0.18,-0.41,1.12,27,1.117,Relax
14,13,21.25,-0.18,-0.41,1.12,27,1.117,Relax
14,13,21.375,-0.18,-0.41,1.12,27,1.117,Relax
14,13,21.5,-0.18,-0.41,1.11,27,1.123,Relax
14,13,21.625,-0.18,-0.41,1.12,27,1.113,Relax
14,13,21.75,-0.18,-0.41,1.12,27,1.123,Relax
14,13,21.875,-0.18,-0.4,1.12,27,1.123,Relax
14,13,22,-0.18,-0.41,1.11,27,1.123,Relax
14,13,22.125,-0.18,-0.41,1.12,27,1.123,Relax
14,13,22.25,-0.18,-0.4,1.13,27,1.123,Relax
14,13,22.375,-0.18,-0.41,1.12,27,1.123,Relax
14,13,22.5,-0.18,-0.41,1.11,27,1.123,Relax
14,13,22.625,-0.18,-0.41,1.12,27,1.123,Relax
14,13,22.75,-0.18,-0.41,1.12,27,1.123,Relax
14,13,22.875,-0.18,-0.41,1.12,27,1.117,Relax
14,13,23,-0.18,-0.41,1.11,27,1.117,Relax
14,13,23.125,-0.18,-0.42,1.12,27,1.123,Relax
14,13,23.25,-0.18,-0.41,1.12,27,1.117,Relax
14,13,23.375,-0.18,-0.41,1.11,27,1.117,Relax
14,13,23.5,-0.18,-0.42,1.11,27.2,1.117,Relax
14,13,23.625,-0.18,-0.41,1.12,27,1.117,Relax
14,13,23.75,-0.18,-0.43,1.1,27,1.117,Relax
14,13,23.875,-0.18,-0.43,1.12,27,1.117,Relax
14,13,24,-0.19,-0.43,1.11,27,1.113,Relax
14,13,24.125,-0.18,-0.42,1.11,27,1.113,Relax
14,13,24.25,-0.19,-0.42,1.11,27,1.107,Relax
14,13,24.375,-0.18,-0.42,1.11,27,1.107,Relax
14,13,24.5,-0.18,-0.42,1.11,27,1.107,Relax
14,13,24.625,-0.18,-0.42,1.11,27,1.107,Relax
14,13,24.75,-0.18,-0.42,1.11,27.2,1.107,Relax
14,13,24.875,-0.19,-0.42,1.1,27.2,1.107,Relax
14,13,25,-0.19,-0.42,1.11,27,1.107,Relax
14,13,25.125,-0.18,-0.42,1.12,27,1.104,Relax
14,13,25.25,-0.18,-0.42,1.11,27.2,1.104,Relax
14,13,25.375,-0.18,-0.42,1.12,27.2,1.104,Relax
14,13,25.5,-0.18,-0.42,1.12,27.2,1.104,Relax
14,13,25.625,-0.18,-0.42,1.11,27.2,1.104,Relax
14,13,25.75,-0.18,-0.42,1.12,27.2,1.094,Relax
14,13,25.875,-0.19,-0.42,1.11,27,1.097,Relax
14,13,26,-0.18,-0.42,1.11,27.2,1.097,Relax
14,13,26.125,-0.18,-0.42,1.11,27.2,1.097,Relax
14,13,26.25,-0.18,-0.42,1.11,27,1.094,Relax
14,13,26.375,-0.19,-0.41,1.11,27.2,1.094,Relax
14,13,26.5,-0.19,-0.43,1.11,27.2,1.094,Relax
14,13,26.625,-0.19,-0.42,1.12,27.2,1.094,Relax
14,13,26.75,-0.19,-0.42,1.11,27.2,1.094,Relax
14,13,26.875,-0.19,-0.42,1.11,27.2,1.094,Relax
14,13,27,-0.19,-0.42,1.11,27.2,1.094,Relax
14,13,27.125,-0.19,-0.43,1.11,27.2,1.087,Relax
14,13,27.25,-0.18,-0.42,1.11,27.2,1.094,Relax
14,13,27.375,-0.18,-0.42,1.11,27.2,1.094,Relax
14,13,27.5,-0.18,-0.42,1.11,27.2,1.087,Relax
14,13,27.625,-0.18,-0.42,1.11,27.2,1.087,Relax
14,13,27.75,-0.18,-0.42,1.11,27.2,1.087,Relax
14,13,27.875,-0.19,-0.42,1.11,27.2,1.087,Relax
14,13,28,-0.18,-0.42,1.11,27,1.087,Relax
14,13,28.125,-0.18,-0.42,1.11,27.2,1.087,Relax
14,13,28.25,-0.18,-0.42,1.11,27.2,1.087,Relax
14,13,28.375,-0.18,-0.43,1.11,27.2,1.087,Relax
14,13,28.5,-0.18,-0.42,1.11,27.2,1.087,Relax
14,13,28.625,-0.19,-0.42,1.11,27.2,1.087,Relax
14,13,28.75,-0.18,-0.42,1.11,27.2,1.087,Relax
14,13,28.875,-0.19,-0.42,1.11,27.2,1.087,Relax
14,13,29,-0.18,-0.42,1.11,27.2,1.087,Relax
14,13,29.125,-0.19,-0.42,1.11,27.2,1.084,Relax
14,13,29.25,-0.18,-0.42,1.11,27.2,1.087,Relax
14,13,29.375,-0.19,-0.42,1.11,27.2,1.087,Relax
14,13,29.5,-0.18,-0.42,1.11,27.2,1.087,Relax
14,13,29.625,-0.18,-0.42,1.11,27.2,1.084,Relax
14,13,29.75,-0.18,-0.42,1.11,27.2,1.078,Relax
14,13,29.875,-0.19,-0.43,1.11,27.2,1.078,Relax
14,13,30,-0.18,-0.42,1.11,27.2,1.078,Relax
14,13,30.125,-0.19,-0.43,1.11,27.2,1.078,Relax
14,13,30.25,-0.18,-0.42,1.11,27.2,1.078,Relax
14,13,30.375,-0.19,-0.42,1.11,27.2,1.078,Relax
14,13,30.5,-0.18,-0.42,1.11,27.2,1.078,Relax
14,13,30.625,-0.18,-0.42,1.11,27.2,1.078,Relax
14,13,30.75,-0.19,-0.42,1.11,27.2,1.078,Relax
14,13,30.875,-0.18,-0.42,1.11,27.2,1.075,Relax
14,13,31,-0.19,-0.42,1.11,27.2,1.075,Relax
14,13,31.125,-0.19,-0.43,1.11,27.2,1.078,Relax
